GitHub Repo,Engineered ML Project,Stars,Commits,Lines of Code,Architecture,Community_Converted,Community,Continuous Integration_Converted,Continuous Integration,Documentation_Converted,Documentation,History_Converted,History,Issues_Converted,Issues,License_Converted,License,Unit Testing_Converted,Unit Testing,ComplexContainerComprehension,ComplexLambdaExpression,LargeClass,LongBaseClassList,LongMessageChain,LongMethod,LongParameterList,LongScopeChaining,LongTernaryConditionalExpression,MultiplyNestedContainer,Normalized_ComplexContainerComprehension,Normalized_ComplexLambdaExpression,Normalized_LargeClass,Normalized_LongBaseClassList,Normalized_LongMessageChain,Normalized_LongMethod,Normalized_LongParameterList,Normalized_LongScopeChaining,Normalized_LongTernaryConditionalExpression,Normalized_MultiplyNestedContainer,Architecture_Converted
ukplab/sentence-transformers,Y,2140,162,7909,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/UKPLab/sentence-transformers/graphs/contributors shows that there are multiple contributors,0,CI is not used on the project.,1,There is a well-maintained documentation,1.0,Evidence of sustained commit activity but not very stable,1,"The project maintainers respond to issues, as evidenced by https://github.com/UKPLab/sentence-transformers/issues/282 and https://github.com/UKPLab/sentence-transformers/issues/239 but a lot issues left open",1,https://github.com/TheAlgorithms/Python/blob/master/LICENSE.md is provided.,1,There are many files related to testing,58.0,25.0,22.0,16.0,328.0,96.0,96.0,1.0,39.0,918.0,0.0179566563467492,0.0186011904761904,0.0025421770279639,0.0018537828756806,0.0104615188339233,0.0046713055325774,0.0046713055325774,0.0005279831045406,0.0425299890948745,0.0206338503034389,21
ultralytics/yolov3,Y,5006,2522,3830,Organised but not in modules,1,"1 has significantly more commits than others, but 33 contributers",0,CI is not used on the project.,0,not much,0.0,"Recent, Commit activity not negligible",1,104 open << 1164 closed,1,License provided,1,1,1.0,0.0,12.0,11.0,5.0,25.0,25.0,0.0,1.0,54.0,0.0003095975232198,0.0,0.001386642015253,0.0012744757270304,0.0001594743724683,0.0012164858157753,0.0012164858157753,0.0,0.0010905125408942,0.0012137559002022,9
ultralytics/yolov5,Y,2329,200,3842,Organised but not in modules,1,"1 has significantly more commits than others, but 11 contributers",0,CI is not used on the project.,1,Tutorials provided,0.0,"Recent, Commit activity not negligible",1,139 open > 105 closed,1,License provided,1,1,2.0,0.0,12.0,11.0,10.0,27.0,27.0,0.0,2.0,63.0,0.0006191950464396,0.0,0.001386642015253,0.0012744757270304,0.0003189487449366,0.0013138046810374,0.0013138046810374,0.0,0.0021810250817884,0.001416048550236,9
unity-technologies/marathon-envs,Y,158,402,676,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/Unity-Technologies/marathon-envs/graphs/contributors shows that there are multiple contributors,0,CI is not used on the project.,0,Most of the functions in the source code are not documented.,1.0,Evidence of sustained commit activity but only recently,1,"The project maintainers respond to issues, as evidenced by https://github.com/Unity-Technologies/marathon-envs/issues/31 and https://github.com/Unity-Technologies/marathon-envs/issues/30",1,https://github.com/Unity-Technologies/marathon-envs/blob/master/LICENSE is provided.,1,Only found 1 test file,2.0,0.0,0.0,0.0,16.0,10.0,10.0,0.0,0.0,7.0,0.0006191950464396,0.0,0.0,0.0,0.0005103179918987,0.0004865943263101,0.0004865943263101,0.0,0.0,0.000157338727804,21
unity-technologies/ml-agents,Y,8902,2340,19078,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/Unity-Technologies/ml-agents/graphs/contributors shows that there are multiple contributors,1,The project uses Circle CI,1,There is a well-maintained documentation,1.0,Evidence of sustained commit activity,1,"The project maintainers respond to issues, as evidenced by https://github.com/Unity-Technologies/ml-agents/issues/4141 and https://github.com/Unity-Technologies/ml-agents/issues/4112",1,https://github.com/Unity-Technologies/ml-agents/blob/master/LICENSE is provided.,1,There are files related to testing,16.0,42.0,23.0,23.0,234.0,181.0,181.0,4.0,17.0,329.0,0.004953560371517,0.03125,0.002657730529235,0.0026648128837909,0.0074634006315185,0.0088073573062138,0.0088073573062138,0.0021119324181626,0.0185387131952017,0.007394920206788,21
urduhack/urduhack,Y,158,112,5675,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,"2 has significantly more commits than others, but 6 contributers",1,Travis used,1,Documentation provided,0.0,"Recent, Commit activity not negligible",1,all closed,1,License provided,1,2,1.0,0.0,5.0,4.0,9.0,68.0,68.0,0.0,0.0,39.0,0.0003095975232198,0.0,0.0005777675063554,0.0004634457189201,0.000287053870443,0.003308841418909,0.003308841418909,0.0,0.0,0.0008766014834794,21
vaexio/vaex,Y,4393,2709,52535,Organised but not in modules,1,"1 has significantly more commits than others, but 23 contributers",1,Travis used,1,Documentation provided,0.0,Commit activity not negligible,1,154 open < 291 closed,1,License provided,1,There are many files related to testing. https://github.com/tensorflow/io/tree/master/tests,119.0,114.0,62.0,51.0,1340.0,641.0,641.0,45.0,35.0,455.0,0.0368421052631579,0.0848214285714285,0.0071643170788074,0.0059089329162321,0.0427391318215162,0.0311906963164809,0.0311906963164809,0.0237592397043294,0.0381679389312977,0.01022701730726,9
vanvalenlab/deepcell-tf,Y,111,245,21660,Organised but not in modules,1,"1 has significantly more commits than others, but 12 contributers",1,Travis used,1,Documentation provided,0.0,"Recent, Commit activity not negligible",1,29 open << 120 closed,1,License provided,0,Doesn't seem to have unit test,60.0,38.0,89.0,88.0,803.0,449.0,449.0,17.0,112.0,1943.0,0.0185758513931888,0.0282738095238095,0.0102842616131268,0.0101958058162437,0.0256115842184161,0.0218480852513259,0.0218480852513259,0.0089757127771911,0.1221374045801526,0.0436727354461676,9
vertaai/modeldb,Y,952,1552,77803,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/VertaAI/modeldb/graphs/contributors shows that there are multiple contributors,0,CI is not used on the project.,1,There is a well-maintained documentation,1.0,Evidence of sustained commit activity,1,"The project maintainers respond to issues, as evidenced by https://github.com/VertaAI/modeldb/issues/564 and https://github.com/VertaAI/modeldb/issues/259 but a lot issues left open",1,https://github.com/VertaAI/modeldb/blob/master/DEPLOY.md is provided.,1,There are many files related to testing,484.0,93.0,967.0,795.0,6652.0,4057.0,4057.0,27.0,19.0,7019.0,0.1498452012383901,0.0691964285714285,0.1117402357291426,0.092109836635384,0.2121647051318853,0.1974113181840299,0.1974113181840299,0.0142555438225976,0.0207197382769901,0.1577657900651831,21
vespa-engine/sample-apps,Y,102,1288,3673,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,around 14 have significant contributions,1,Travis used,1,Documentation provided,0.0,"Recent, Commit activity not negligible",0,no issues,1,License provided,0,Doesn't seem to have unit test,57.0,5.0,14.0,12.0,242.0,285.0,285.0,3.0,36.0,580.0,0.0176470588235294,0.003720238095238,0.0016177490177952,0.0013903371567605,0.0077185596274678,0.0138679382998394,0.0138679382998394,0.0015839493136219,0.0392584514721919,0.0130366374466172,21
videoflow/videoflow,Y,879,504,2693,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,"1 has significantly more commits than others, 3 contributers",1,Travis used,1,Documentation provided,1.0,Commits are quite spread out,1,15 open < 34 closed,1,License provided,1,A number,338.0,11.0,248.0,239.0,1751.0,1125.0,1125.0,12.0,30.0,2081.0,0.1046439628482972,0.0081845238095238,0.0286572683152299,0.0276908817054802,0.0558479252384141,0.0547418617098924,0.0547418617098924,0.0063357972544878,0.0327153762268266,0.0467745560800179,21
vita-epfl/monoloco,Y,183,141,2971,Organised but not in modules,1,"2 has significantly more commits than others, but 11 contributers",1,Travis used,1,Documentation provided,1.0,Commits are quite spread out,1,1 open << 11 closed,1,License provided,1,A number,123.0,5.0,21.0,14.0,158.0,206.0,206.0,1.0,20.0,1108.0,0.0380804953560371,0.003720238095238,0.0024266235266928,0.0016220600162206,0.0050393901699996,0.0100238431219891,0.0100238431219891,0.0005279831045406,0.0218102508178844,0.0249044729152618,9
vita-epfl/openpifpaf,Y,508,808,9325,Organised but not in modules,1,"1 has significantly more commits than others, 3 contributers",1,Travis used,1,Documentation provided,0.0,Commit activity not negligible,1,7 open << 113 closed,1,License provided,1,A number,70.0,2.0,56.0,46.0,342.0,225.0,225.0,0.0,14.0,531.0,0.0216718266253869,0.0014880952380952,0.0064709960711809,0.0053296257675819,0.0109080470768347,0.0109483723419784,0.0109483723419784,0.0,0.015267175572519,0.0119352663519892,9
wandb/client,Y,2063,2815,142242,The source code of this project has been organised into different modules,1,about 11 active contributors,1,CircleCI used,1,Documentation provided,0.0,"Recent, Commit activity not negligible",1,207 open < 354 closed,1,License provided,1,There are many files related to testing. https://github.com/tensorflow/io/tree/master/tests,289.0,242.0,843.0,826.0,3150.0,3767.0,3767.0,174.0,117.0,3058.0,0.0894736842105263,0.1800595238095238,0.0974116015715276,0.0957015409570154,0.1004688546550569,0.1833000827210354,0.1833000827210354,0.0918690601900739,0.1275899672846237,0.0687345470892335,20
wikipedia2vec/wikipedia2vec,Y,527,279,1570,The source code of the project exists as ad-hoc scripts in folders,1,"1 has significantly more commits than others, 30 contributers",1,CircleCI used,0,not much,1.0,Commits are quite spread out,1,all closed,1,License provided,1,A few,46.0,1.0,20.0,20.0,95.0,142.0,142.0,8.0,0.0,143.0,0.0142414860681114,0.0007440476190476,0.0023110700254217,0.0023172285946008,0.0030300130768985,0.0069096394336042,0.0069096394336042,0.0042238648363252,0.0,0.0032142054394245,19
xanaduai/pennylane,Y,495,1548,54001,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/XanaduAI/pennylane/graphs/contributors shows that there are multiple contributors,1,The project uses Travis CI,1,There is a well-maintained documentation,1.0,Evidence of sustained commit activity,1,"The project maintainers respond to issues, as evidenced by https://github.com/XanaduAI/pennylane/issues/661 and https://github.com/XanaduAI/pennylane/issues/533",1,https://github.com/XanaduAI/pennylane/blob/master/LICENSE is provided.,1,There are many files related to testing,486.0,252.0,393.0,48.0,4024.0,3171.0,3171.0,603.0,151.0,4365.0,0.1504643962848297,0.1875,0.0454125259995377,0.005561348627042,0.1283449749625235,0.1542990608729502,0.1542990608729502,0.3183738120380147,0.1646673936750272,0.0981119352663519,21
xanaduai/strawberryfields,Y,378,986,25362,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/XanaduAI/strawberryfields/graphs/contributors shows that there are multiple contributors,1,The project uses Travis CI,1,There is a well-maintained documentation,1.0,Evidence of sustained commit activity,1,"The project maintainers respond to issues, as evidenced by https://github.com/XanaduAI/strawberryfields/issues/304 and https://github.com/XanaduAI/strawberryfields/issues/369",1,https://github.com/XanaduAI/pennylane/blob/master/LICENSE is provided.,1,There are many files related to testing,151.0,34.0,146.0,20.0,898.0,973.0,973.0,13.0,12.0,1490.0,0.0467492260061919,0.025297619047619,0.0168708111855789,0.0023172285946008,0.0286415972953146,0.0473456279499781,0.0473456279499781,0.0068637803590285,0.0130861504907306,0.0334906720611373,21
xilinx/brevitas,Y,227,168,14737,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/Xilinx/brevitas/graphs/contributors shows that there are multiple contributors,1,The project uses pytest,1,There is a well-maintained documentation,1.0,Evidence of sustained commit activity until recently,1,"The project maintainers respond to issues, as evidenced by https://github.com/Xilinx/brevitas/issues/163 and https://github.com/Xilinx/brevitas/issues/126 but a lot issues left open too",1,https://github.com/Xilinx/brevitas/blob/master/LICENSE is provided,1,There are many files related to testing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
yahoo/tensorflowonspark,Y,3506,578,5146,Organised but not in modules,1,"1 main contributer, the others has 1 commit each",1,Travis used,1,https://yahoo.github.io/TensorFlowOnSpark/tensorflowonspark.TFManager.html,1.0,Commits are quite spread out,1,3 open << 327 closed,1,License provided,1,License provided,338.0,11.0,248.0,239.0,1751.0,1125.0,1125.0,12.0,30.0,2081.0,0.1046439628482972,0.0081845238095238,0.0286572683152299,0.0276908817054802,0.0558479252384141,0.0547418617098924,0.0547418617098924,0.0063357972544878,0.0327153762268266,0.0467745560800179,9
yoseflab/scvi,Y,370,1212,10838,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/YosefLab/scVI/graphs/contributors shows that there are multiple contributors,1,The project uses Travis CI,1,There is a well-maintained documentation,1.0,Evidence of sustained commit activity,1,"The project maintainers (mainly 1 person) respond to issues, as evidenced by https://github.com/YosefLab/scVI/issues/560 and https://github.com/YosefLab/scVI/issues/690",1,https://github.com/YosefLab/scVI/blob/master/LICENSE is provided.,1,There are many files related to testing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
yzhao062/pyod,Y,3224,1168,8105,Organised but not in modules and few files,1,"1 has significantly more commits than others, 14 contributers",1,CircleCI used,1,Have a docs folder,0.0,"Recent, Commit activity not negligible",1,57 open < 66 closed,1,License provided,1,Quite a number,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
zalandoresearch/pytorch-ts,Y,120,330,13959,Organised but not in modules,1,"1 main contributer, the other 3 has 1+ commit",0,CI is not used on the project.,0,not much,1.0,Commits are quite spread out,1,2 open < 9 closed,1,License provided,1,A number,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
zhanghang1989/pytorch-encoding,Y,1433,102,6906,Organised but not in modules,1,"1 main contributer, the other 4 has 1+ commit",0,CI is not used on the project.,1,Have a docs folder,0.0,"Recent, Commit activity not negligible",1,91 open < 146 closed,1,License provided,1,A number,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
